"","rt.x","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_name","browser_type","completed","interaction","windowWidth","windowHeight","stimulus","trial_condition","whiteNonwhiteRatio","incomeRatio","nNonWhiteTrial","nWhiteTrial","nNonWhiteFemale","nWhiteFemale","trial_orgname","fairness","team_work","work_in_team","distrust","rt.y","s1_earn_reward","s2_inferior","s3_group_dominate","s4_bottom_deserve","s5_group_equality","s6_group_equal_unjust","s7_act_equalize","s8_succeed_equal","b1_just_world","b2_people_deserve","b3_confident_justice","b4_compensate_injustice","b5_injust_exeception","b6_fair_decision","ethnic","age","children","economic","edu","employment","gender","gender_description","income","ladder","marital","social","followup_response","attention_check","start_response"
"26",30800,"survey-html-form",3,103942,"0.0-3.0-0.0","10taqmf75mzy32q","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9940},{""event"":""blur"",""trial"":1,""time"":9940},{""event"":""focus"",""trial"":1,""time"":12060},{""event"":""focus"",""trial"":1,""time"":12060},{""event"":""blur"",""trial"":6,""time"":231637},{""event"":""blur"",""trial"":6,""time"":231637},{""event"":""focus"",""trial"":6,""time"":242670},{""event"":""focus"",""trial"":6,""time"":242670},{""event"":""blur"",""trial"":6,""time"":290314},{""event"":""blur"",""trial"":6,""time"":290314},{""event"":""focus"",""trial"":6,""time"":340076},{""event"":""focus"",""trial"":6,""time"":340076},{""event"":""blur"",""trial"":6,""time"":378142},{""event"":""blur"",""trial"":6,""time"":378142},{""event"":""focus"",""trial"":6,""time"":379256},{""event"":""focus"",""trial"":6,""time"":379256},{""event"":""blur"",""trial"":8,""time"":516136},{""event"":""blur"",""trial"":8,""time"":516136},{""event"":""focus"",""trial"":8,""time"":548293},{""event"":""focus"",""trial"":8,""time"":548293},{""event"":""blur"",""trial"":8,""time"":556700},{""event"":""blur"",""trial"":8,""time"":556700},{""event"":""focus"",""trial"":8,""time"":565405},{""event"":""focus"",""trial"":8,""time"":565405}]",1536,864,NA,1,1,2,2,23,1,9,"GrowthSense","Y","Y","N","Y",137643,"Somewhat oppose","Strongly favor","Neutral","Strongly oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly favor","Strongly favor","Strongly favor","Slightly favor","Strongly favor","Black-AfrAmr","23","0","Slightly conservative","Four year college degree","Full-time","m","NULL","$90,000 to $99,999","5","Widowed","Slightly conservative","","1",1
"27",66040,"survey-html-form",4,169985,"0.0-3.0-0.1","10taqmf75mzy32q","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9940},{""event"":""blur"",""trial"":1,""time"":9940},{""event"":""focus"",""trial"":1,""time"":12060},{""event"":""focus"",""trial"":1,""time"":12060},{""event"":""blur"",""trial"":6,""time"":231637},{""event"":""blur"",""trial"":6,""time"":231637},{""event"":""focus"",""trial"":6,""time"":242670},{""event"":""focus"",""trial"":6,""time"":242670},{""event"":""blur"",""trial"":6,""time"":290314},{""event"":""blur"",""trial"":6,""time"":290314},{""event"":""focus"",""trial"":6,""time"":340076},{""event"":""focus"",""trial"":6,""time"":340076},{""event"":""blur"",""trial"":6,""time"":378142},{""event"":""blur"",""trial"":6,""time"":378142},{""event"":""focus"",""trial"":6,""time"":379256},{""event"":""focus"",""trial"":6,""time"":379256},{""event"":""blur"",""trial"":8,""time"":516136},{""event"":""blur"",""trial"":8,""time"":516136},{""event"":""focus"",""trial"":8,""time"":548293},{""event"":""focus"",""trial"":8,""time"":548293},{""event"":""blur"",""trial"":8,""time"":556700},{""event"":""blur"",""trial"":8,""time"":556700},{""event"":""focus"",""trial"":8,""time"":565405},{""event"":""focus"",""trial"":8,""time"":565405}]",1536,864,NA,3,3,4,6,19,1,9,"Advice Alliance","Y","Y","N","Y",137643,"Somewhat oppose","Strongly favor","Neutral","Strongly oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly favor","Strongly favor","Strongly favor","Slightly favor","Strongly favor","Black-AfrAmr","23","0","Slightly conservative","Four year college degree","Full-time","m","NULL","$90,000 to $99,999","5","Widowed","Slightly conservative","","1",1
"28",56494,"survey-html-form",5,226481,"0.0-3.0-0.2","10taqmf75mzy32q","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9940},{""event"":""blur"",""trial"":1,""time"":9940},{""event"":""focus"",""trial"":1,""time"":12060},{""event"":""focus"",""trial"":1,""time"":12060},{""event"":""blur"",""trial"":6,""time"":231637},{""event"":""blur"",""trial"":6,""time"":231637},{""event"":""focus"",""trial"":6,""time"":242670},{""event"":""focus"",""trial"":6,""time"":242670},{""event"":""blur"",""trial"":6,""time"":290314},{""event"":""blur"",""trial"":6,""time"":290314},{""event"":""focus"",""trial"":6,""time"":340076},{""event"":""focus"",""trial"":6,""time"":340076},{""event"":""blur"",""trial"":6,""time"":378142},{""event"":""blur"",""trial"":6,""time"":378142},{""event"":""focus"",""trial"":6,""time"":379256},{""event"":""focus"",""trial"":6,""time"":379256},{""event"":""blur"",""trial"":8,""time"":516136},{""event"":""blur"",""trial"":8,""time"":516136},{""event"":""focus"",""trial"":8,""time"":548293},{""event"":""focus"",""trial"":8,""time"":548293},{""event"":""blur"",""trial"":8,""time"":556700},{""event"":""blur"",""trial"":8,""time"":556700},{""event"":""focus"",""trial"":8,""time"":565405},{""event"":""focus"",""trial"":8,""time"":565405}]",1536,864,NA,5,5,2,10,15,1,9,"Bloom Advising","Y","Y","Y","Y",137643,"Somewhat oppose","Strongly favor","Neutral","Strongly oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly favor","Strongly favor","Strongly favor","Slightly favor","Strongly favor","Black-AfrAmr","23","0","Slightly conservative","Four year college degree","Full-time","m","NULL","$90,000 to $99,999","5","Widowed","Slightly conservative","","1",1
"29",190644,"survey-html-form",6,417127,"0.0-3.0-0.3","10taqmf75mzy32q","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9940},{""event"":""blur"",""trial"":1,""time"":9940},{""event"":""focus"",""trial"":1,""time"":12060},{""event"":""focus"",""trial"":1,""time"":12060},{""event"":""blur"",""trial"":6,""time"":231637},{""event"":""blur"",""trial"":6,""time"":231637},{""event"":""focus"",""trial"":6,""time"":242670},{""event"":""focus"",""trial"":6,""time"":242670},{""event"":""blur"",""trial"":6,""time"":290314},{""event"":""blur"",""trial"":6,""time"":290314},{""event"":""focus"",""trial"":6,""time"":340076},{""event"":""focus"",""trial"":6,""time"":340076},{""event"":""blur"",""trial"":6,""time"":378142},{""event"":""blur"",""trial"":6,""time"":378142},{""event"":""focus"",""trial"":6,""time"":379256},{""event"":""focus"",""trial"":6,""time"":379256},{""event"":""blur"",""trial"":8,""time"":516136},{""event"":""blur"",""trial"":8,""time"":516136},{""event"":""focus"",""trial"":8,""time"":548293},{""event"":""focus"",""trial"":8,""time"":548293},{""event"":""blur"",""trial"":8,""time"":556700},{""event"":""blur"",""trial"":8,""time"":556700},{""event"":""focus"",""trial"":8,""time"":565405},{""event"":""focus"",""trial"":8,""time"":565405}]",1536,864,NA,4,4,6,8,17,5,5,"Square and Company","Y","Y","Y","Y",137643,"Somewhat oppose","Strongly favor","Neutral","Strongly oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly favor","Strongly favor","Strongly favor","Slightly favor","Strongly favor","Black-AfrAmr","23","0","Slightly conservative","Four year college degree","Full-time","m","NULL","$90,000 to $99,999","5","Widowed","Slightly conservative","","1",1
"30",63235,"survey-html-form",7,480365,"0.0-3.0-0.4","10taqmf75mzy32q","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9940},{""event"":""blur"",""trial"":1,""time"":9940},{""event"":""focus"",""trial"":1,""time"":12060},{""event"":""focus"",""trial"":1,""time"":12060},{""event"":""blur"",""trial"":6,""time"":231637},{""event"":""blur"",""trial"":6,""time"":231637},{""event"":""focus"",""trial"":6,""time"":242670},{""event"":""focus"",""trial"":6,""time"":242670},{""event"":""blur"",""trial"":6,""time"":290314},{""event"":""blur"",""trial"":6,""time"":290314},{""event"":""focus"",""trial"":6,""time"":340076},{""event"":""focus"",""trial"":6,""time"":340076},{""event"":""blur"",""trial"":6,""time"":378142},{""event"":""blur"",""trial"":6,""time"":378142},{""event"":""focus"",""trial"":6,""time"":379256},{""event"":""focus"",""trial"":6,""time"":379256},{""event"":""blur"",""trial"":8,""time"":516136},{""event"":""blur"",""trial"":8,""time"":516136},{""event"":""focus"",""trial"":8,""time"":548293},{""event"":""focus"",""trial"":8,""time"":548293},{""event"":""blur"",""trial"":8,""time"":556700},{""event"":""blur"",""trial"":8,""time"":556700},{""event"":""focus"",""trial"":8,""time"":565405},{""event"":""focus"",""trial"":8,""time"":565405}]",1536,864,NA,2,2,5,4,21,1,9,"Econo Consulting Group","Y","Y","Y","Y",137643,"Somewhat oppose","Strongly favor","Neutral","Strongly oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Neutral","Slightly favor","Strongly favor","Strongly favor","Slightly favor","Strongly favor","Black-AfrAmr","23","0","Slightly conservative","Four year college degree","Full-time","m","NULL","$90,000 to $99,999","5","Widowed","Slightly conservative","","1",1
"31",78479,"survey-html-form",3,99613,"0.0-3.0-0.0","1143j69pg0wkoaf","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":7656},{""event"":""blur"",""trial"":1,""time"":7656},{""event"":""focus"",""trial"":1,""time"":9367},{""event"":""focus"",""trial"":1,""time"":9367},{""event"":""blur"",""trial"":2,""time"":16202},{""event"":""blur"",""trial"":2,""time"":16202},{""event"":""focus"",""trial"":2,""time"":17398},{""event"":""focus"",""trial"":2,""time"":17398},{""event"":""blur"",""trial"":2,""time"":17462},{""event"":""blur"",""trial"":2,""time"":17462},{""event"":""focus"",""trial"":2,""time"":19126},{""event"":""focus"",""trial"":2,""time"":19126},{""event"":""blur"",""trial"":5,""time"":173208},{""event"":""blur"",""trial"":5,""time"":173208},{""event"":""focus"",""trial"":5,""time"":186538},{""event"":""focus"",""trial"":5,""time"":186538}]",1536,864,NA,2,2,6,4,21,3,7,"GrowthSense","Y","Y","Y","Y",137592,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Asian","25","0","Conservative","Four year college degree","Full-time","f","NULL","$70,000 to $79,999","4","Widowed","Conservative","","1",1
"32",50934,"survey-html-form",4,150550,"0.0-3.0-0.1","1143j69pg0wkoaf","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":7656},{""event"":""blur"",""trial"":1,""time"":7656},{""event"":""focus"",""trial"":1,""time"":9367},{""event"":""focus"",""trial"":1,""time"":9367},{""event"":""blur"",""trial"":2,""time"":16202},{""event"":""blur"",""trial"":2,""time"":16202},{""event"":""focus"",""trial"":2,""time"":17398},{""event"":""focus"",""trial"":2,""time"":17398},{""event"":""blur"",""trial"":2,""time"":17462},{""event"":""blur"",""trial"":2,""time"":17462},{""event"":""focus"",""trial"":2,""time"":19126},{""event"":""focus"",""trial"":2,""time"":19126},{""event"":""blur"",""trial"":5,""time"":173208},{""event"":""blur"",""trial"":5,""time"":173208},{""event"":""focus"",""trial"":5,""time"":186538},{""event"":""focus"",""trial"":5,""time"":186538}]",1536,864,NA,3,3,3,6,19,5,5,"Square and Company","N","Y","Y","N",137592,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Asian","25","0","Conservative","Four year college degree","Full-time","f","NULL","$70,000 to $79,999","4","Widowed","Conservative","","1",1
"33",37948,"survey-html-form",5,188500,"0.0-3.0-0.2","1143j69pg0wkoaf","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":7656},{""event"":""blur"",""trial"":1,""time"":7656},{""event"":""focus"",""trial"":1,""time"":9367},{""event"":""focus"",""trial"":1,""time"":9367},{""event"":""blur"",""trial"":2,""time"":16202},{""event"":""blur"",""trial"":2,""time"":16202},{""event"":""focus"",""trial"":2,""time"":17398},{""event"":""focus"",""trial"":2,""time"":17398},{""event"":""blur"",""trial"":2,""time"":17462},{""event"":""blur"",""trial"":2,""time"":17462},{""event"":""focus"",""trial"":2,""time"":19126},{""event"":""focus"",""trial"":2,""time"":19126},{""event"":""blur"",""trial"":5,""time"":173208},{""event"":""blur"",""trial"":5,""time"":173208},{""event"":""focus"",""trial"":5,""time"":186538},{""event"":""focus"",""trial"":5,""time"":186538}]",1536,864,NA,1,1,2,2,23,2,8,"Bloom Advising","N","N","N","N",137592,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Asian","25","0","Conservative","Four year college degree","Full-time","f","NULL","$70,000 to $79,999","4","Widowed","Conservative","","1",1
"34",34657,"survey-html-form",6,223160,"0.0-3.0-0.3","1143j69pg0wkoaf","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":7656},{""event"":""blur"",""trial"":1,""time"":7656},{""event"":""focus"",""trial"":1,""time"":9367},{""event"":""focus"",""trial"":1,""time"":9367},{""event"":""blur"",""trial"":2,""time"":16202},{""event"":""blur"",""trial"":2,""time"":16202},{""event"":""focus"",""trial"":2,""time"":17398},{""event"":""focus"",""trial"":2,""time"":17398},{""event"":""blur"",""trial"":2,""time"":17462},{""event"":""blur"",""trial"":2,""time"":17462},{""event"":""focus"",""trial"":2,""time"":19126},{""event"":""focus"",""trial"":2,""time"":19126},{""event"":""blur"",""trial"":5,""time"":173208},{""event"":""blur"",""trial"":5,""time"":173208},{""event"":""focus"",""trial"":5,""time"":186538},{""event"":""focus"",""trial"":5,""time"":186538}]",1536,864,NA,5,5,2,10,15,7,3,"Advice Alliance","N","N","N","N",137592,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Asian","25","0","Conservative","Four year college degree","Full-time","f","NULL","$70,000 to $79,999","4","Widowed","Conservative","","1",1
"35",58329,"survey-html-form",7,281494,"0.0-3.0-0.4","1143j69pg0wkoaf","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":7656},{""event"":""blur"",""trial"":1,""time"":7656},{""event"":""focus"",""trial"":1,""time"":9367},{""event"":""focus"",""trial"":1,""time"":9367},{""event"":""blur"",""trial"":2,""time"":16202},{""event"":""blur"",""trial"":2,""time"":16202},{""event"":""focus"",""trial"":2,""time"":17398},{""event"":""focus"",""trial"":2,""time"":17398},{""event"":""blur"",""trial"":2,""time"":17462},{""event"":""blur"",""trial"":2,""time"":17462},{""event"":""focus"",""trial"":2,""time"":19126},{""event"":""focus"",""trial"":2,""time"":19126},{""event"":""blur"",""trial"":5,""time"":173208},{""event"":""blur"",""trial"":5,""time"":173208},{""event"":""focus"",""trial"":5,""time"":186538},{""event"":""focus"",""trial"":5,""time"":186538}]",1536,864,NA,4,4,5,8,17,1,9,"Econo Consulting Group","Y","Y","Y","Y",137592,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Asian","25","0","Conservative","Four year college degree","Full-time","f","NULL","$70,000 to $79,999","4","Widowed","Conservative","","1",1
"36",94805,"survey-html-form",3,151094,"0.0-3.0-0.0","17oqt6wq6r3yv5a","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":1,""time"":15685},{""event"":""blur"",""trial"":1,""time"":15685},{""event"":""focus"",""trial"":1,""time"":17324},{""event"":""focus"",""trial"":1,""time"":17324},{""event"":""blur"",""trial"":3,""time"":72999},{""event"":""blur"",""trial"":3,""time"":72999},{""event"":""focus"",""trial"":3,""time"":76348},{""event"":""focus"",""trial"":3,""time"":76349},{""event"":""blur"",""trial"":4,""time"":155761},{""event"":""blur"",""trial"":4,""time"":155761},{""event"":""focus"",""trial"":4,""time"":164333},{""event"":""focus"",""trial"":4,""time"":164333},{""event"":""blur"",""trial"":5,""time"":266215},{""event"":""blur"",""trial"":5,""time"":266215},{""event"":""focus"",""trial"":5,""time"":269956},{""event"":""focus"",""trial"":5,""time"":269956},{""event"":""blur"",""trial"":6,""time"":378165},{""event"":""blur"",""trial"":6,""time"":378165},{""event"":""focus"",""trial"":6,""time"":381555},{""event"":""focus"",""trial"":6,""time"":381555},{""event"":""blur"",""trial"":7,""time"":461000},{""event"":""blur"",""trial"":7,""time"":461000},{""event"":""focus"",""trial"":7,""time"":464556},{""event"":""focus"",""trial"":7,""time"":464556}]",1920,1080,NA,4,4,6,8,17,5,5,"Square and Company","Y","Y","Y","Y",99682,"Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Slightly oppose","Slightly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly favor","White","25","0","Conservative","Some college but no degree","Prefer not to answer","f","NULL","$30,000 to $39,999","5","Widowed","Conservative","I have no additional comments!","1",1
"37",110055,"survey-html-form",4,261155,"0.0-3.0-0.1","17oqt6wq6r3yv5a","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":1,""time"":15685},{""event"":""blur"",""trial"":1,""time"":15685},{""event"":""focus"",""trial"":1,""time"":17324},{""event"":""focus"",""trial"":1,""time"":17324},{""event"":""blur"",""trial"":3,""time"":72999},{""event"":""blur"",""trial"":3,""time"":72999},{""event"":""focus"",""trial"":3,""time"":76348},{""event"":""focus"",""trial"":3,""time"":76349},{""event"":""blur"",""trial"":4,""time"":155761},{""event"":""blur"",""trial"":4,""time"":155761},{""event"":""focus"",""trial"":4,""time"":164333},{""event"":""focus"",""trial"":4,""time"":164333},{""event"":""blur"",""trial"":5,""time"":266215},{""event"":""blur"",""trial"":5,""time"":266215},{""event"":""focus"",""trial"":5,""time"":269956},{""event"":""focus"",""trial"":5,""time"":269956},{""event"":""blur"",""trial"":6,""time"":378165},{""event"":""blur"",""trial"":6,""time"":378165},{""event"":""focus"",""trial"":6,""time"":381555},{""event"":""focus"",""trial"":6,""time"":381555},{""event"":""blur"",""trial"":7,""time"":461000},{""event"":""blur"",""trial"":7,""time"":461000},{""event"":""focus"",""trial"":7,""time"":464556},{""event"":""focus"",""trial"":7,""time"":464556}]",1920,1080,NA,5,5,5,10,15,7,3,"GrowthSense","Y","Y","Y","Y",99682,"Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Slightly oppose","Slightly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Slightly favor","White","25","0","Conservative","Some college but no degree","Prefer not to answer","f","NULL","$30,000 to $39,999","5","Widowed","Conservative","I have no additional comments!","1",1
